shipping_id,order_id,shipping_date,return_date,shipping_prov,delivery_status
6843,1097,14/03/22,,dhl,Delivered
6844,5508,19/04/20,,ups,Delivered
6845,18040,13/12/20,,bluedart,Delivered
6846,12125,2/9/2021,,fedex,Delivered
6847,19419,23/05/20,,ups,Delivered
6848,21171,4/11/2022,,ups,Delivered
6849,11063,9/3/2022,,fedex,Delivered
6850,6242,5/5/2021,,fedex,Delivered
6851,11588,4/10/2020,,ups,Delivered
6852,13397,8/11/2020,,ups,Delivered
6853,1266,3/5/2022,,dhl,Delivered
6854,21619,9/1/2021,,fedex,Delivered
6855,3613,8/11/2022,,bluedart,Delivered
6856,20014,1/9/2020,,dhl,Delivered
6857,14605,31/05/22,,ups,Delivered
6858,21013,6/6/2020,,ups,Delivered
6859,14165,18/12/21,,fedex,Delivered
6860,16903,27/06/21,,ups,Delivered
6861,21612,5/1/2024,,ups,Delivered
6862,1415,29/07/20,,ups,Delivered
6863,19537,28/04/20,,ups,Delivered
6864,4939,9/8/2022,,fedex,Delivered
6865,14227,20/12/23,,dhl,Delivered
6866,507,14/01/23,,bluedart,Delivered
6867,8097,19/07/21,,ups,Delivered
6868,8695,7/9/2021,,fedex,Delivered
6869,6640,18/03/23,,dhl,Delivered
6870,8591,27/01/20,,ups,Delivered
6871,4288,24/05/23,,ups,Delivered
6872,16441,3/3/2022,,dhl,Delivered
6873,8547,26/12/22,,dhl,Delivered
6874,10741,11/3/2022,,fedex,Delivered
6875,6204,21/04/21,,dhl,Delivered
6876,17004,9/1/2021,,fedex,Delivered
6877,10726,21/07/22,,fedex,Delivered
6878,389,9/1/2023,,fedex,Delivered
6879,18070,11/10/2023,,bluedart,Delivered
6880,9980,19/03/22,,bluedart,Delivered
6881,2975,12/1/2020,,dhl,Delivered
6882,3972,1/2/2023,,ups,Delivered
6883,8802,12/9/2022,,ups,Delivered
6884,2670,7/3/2021,,fedex,Delivered
6885,1714,13/02/22,,fedex,Delivered
6886,5662,15/02/21,,ups,Delivered
6887,740,22/08/22,,dhl,Delivered
6888,17220,2/6/2022,,bluedart,Delivered
6889,5236,16/07/22,,dhl,Delivered
6890,885,7/7/2022,,dhl,Delivered
6891,11477,25/04/21,,dhl,Delivered
6892,9520,24/10/20,,ups,Delivered
6893,2365,25/11/22,,fedex,Delivered
6894,17321,14/03/23,,bluedart,Delivered
6895,4773,13/07/22,,fedex,Delivered
6896,13382,25/08/22,,dhl,Delivered
6897,10285,1/6/2020,,ups,Delivered
6898,3140,7/8/2022,,bluedart,Delivered
6899,19157,5/3/2023,,dhl,Delivered
6900,10955,16/01/24,,bluedart,Delivered
6901,7232,6/7/2022,,fedex,Delivered
6902,5003,4/11/2022,,fedex,Delivered
6903,10592,26/04/21,,dhl,Delivered
6904,4582,13/05/23,,fedex,Delivered
6905,9342,12/12/2021,,ups,Delivered
6906,2037,23/09/21,,ups,Delivered
6907,3766,24/10/21,,bluedart,Delivered
6908,3123,12/5/2021,,ups,Delivered
6909,13470,21/03/20,,ups,Delivered
6910,9117,6/10/2022,,fedex,Delivered
6911,4560,14/02/22,,dhl,Delivered
6912,11716,16/11/22,,fedex,Delivered
6913,20466,6/4/2023,,dhl,Delivered
6914,6571,17/10/22,,bluedart,Delivered
6915,11560,17/07/22,,bluedart,Delivered
6916,5464,24/04/20,,ups,Delivered
6917,16285,12/5/2020,,ups,Delivered
6918,10662,6/8/2021,,bluedart,Delivered
6919,20642,12/2/2023,,dhl,Delivered
6920,13818,29/07/20,,bluedart,Delivered
6921,13779,24/08/21,,fedex,Delivered
6922,4048,10/10/2023,,dhl,Delivered
6923,785,8/9/2021,,dhl,Delivered
6924,4162,7/5/2023,,fedex,Delivered
6925,14229,15/04/22,,fedex,Delivered
6926,10368,20/04/20,,dhl,Delivered
6927,19693,13/11/20,,bluedart,Delivered
6928,21399,30/07/23,,dhl,Delivered
6929,285,27/11/20,,dhl,Delivered
6930,18737,11/7/2023,,dhl,Delivered
6931,5557,2/9/2021,,ups,Delivered
6932,13820,1/5/2020,,bluedart,Delivered
6933,2918,2/1/2024,,fedex,Delivered
6934,315,4/8/2023,,dhl,Delivered
6935,5690,22/01/22,,bluedart,Delivered
6936,16547,29/01/22,,fedex,Delivered
6937,2464,20/08/22,,bluedart,Delivered
6938,11646,7/2/2021,,ups,Delivered
6939,1212,17/11/21,,dhl,Delivered
6940,13607,24/05/23,,dhl,Delivered
6941,9628,28/05/23,,fedex,Delivered
6942,14382,30/07/22,,dhl,Delivered
6943,3504,15/07/20,,ups,Delivered
6944,9160,20/11/21,,fedex,Delivered
6945,1052,10/2/2021,,ups,Delivered
6946,9430,15/01/24,,ups,Delivered
6947,8506,25/11/20,,ups,Delivered
6948,8176,2/8/2021,,ups,Delivered
6949,15667,24/02/21,,bluedart,Delivered
6950,12492,2/2/2024,,ups,Delivered
6951,12907,15/07/22,,dhl,Delivered
6952,13874,15/10/22,,dhl,Delivered
6953,13519,20/12/22,,fedex,Delivered
6954,4471,23/12/20,,fedex,Delivered
6955,9352,10/3/2022,,ups,Delivered
6956,9103,12/1/2024,,dhl,Delivered
6957,17253,15/10/21,,dhl,Delivered
6958,6747,11/6/2021,,dhl,Delivered
6959,18620,9/5/2023,,bluedart,Delivered
6960,19663,6/9/2020,,dhl,Delivered
6961,5080,14/01/22,,ups,Delivered
6962,14327,16/10/21,,fedex,Delivered
6963,19943,8/12/2020,,fedex,Delivered
6964,13262,29/06/20,,ups,Delivered
6965,1540,17/03/23,,ups,Delivered
6966,15109,3/9/2023,,fedex,Delivered
6967,8201,28/12/20,,dhl,Delivered
6968,12429,15/07/23,,dhl,Delivered
6969,17165,23/07/22,,fedex,Delivered
6970,2679,25/01/23,,ups,Delivered
6971,7124,19/11/20,,ups,Delivered
6972,19025,2/9/2022,,ups,Delivered
6973,7918,6/9/2020,,ups,Delivered
6974,5706,21/09/22,,ups,Delivered
6975,21140,25/07/20,,fedex,Delivered
6976,19170,25/06/20,,fedex,Delivered
6977,11418,13/01/20,,fedex,Delivered
6978,4051,3/7/2020,,ups,Delivered
6979,20489,18/01/22,,bluedart,Delivered
6980,2675,11/12/2022,,bluedart,Delivered
6981,12219,23/08/20,,dhl,Delivered
6982,10200,1/5/2020,,ups,Delivered
6983,920,12/2/2021,,bluedart,Delivered
6984,495,1/1/2024,,fedex,Delivered
6985,2353,28/02/22,,bluedart,Delivered
6986,15828,29/05/20,,ups,Delivered
6987,314,17/02/22,,dhl,Delivered
6988,17082,21/01/23,,bluedart,Delivered
6989,8262,6/11/2021,,fedex,Delivered
6990,9030,20/04/20,,bluedart,Delivered
6991,1815,7/1/2024,,dhl,Delivered
6992,18369,17/12/21,,bluedart,Delivered
6993,5309,12/8/2023,,dhl,Delivered
6994,10366,17/04/21,,ups,Delivered
6995,9785,1/2/2024,,dhl,Delivered
6996,8063,5/10/2020,,dhl,Delivered
6997,2492,28/05/20,,ups,Delivered
6998,8988,13/12/23,,fedex,Delivered
6999,7442,19/06/21,,ups,Delivered
7000,15964,10/9/2021,,bluedart,Delivered
7001,16803,26/11/23,,dhl,Delivered
7002,3707,1/12/2021,,bluedart,Delivered
7003,14815,6/3/2023,,bluedart,Delivered
7004,7104,25/11/23,,dhl,Delivered
7005,5624,7/11/2022,,dhl,Delivered
7006,2948,17/08/20,,dhl,Delivered
7007,709,4/10/2022,,ups,Delivered
7008,7447,19/04/22,,bluedart,Delivered
7009,13863,31/10/20,,bluedart,Delivered
7010,14418,20/09/20,,ups,Delivered
7011,5670,20/11/23,,ups,Delivered
7012,16862,15/08/21,,bluedart,Delivered
7013,2232,20/02/22,,dhl,Delivered
7014,5906,6/8/2022,,bluedart,Delivered
7015,5617,3/10/2023,,dhl,Delivered
7016,8778,29/01/24,,dhl,Delivered
7017,1598,24/06/21,,ups,Delivered
7018,15822,20/01/22,,bluedart,Delivered
7019,2552,9/10/2021,,fedex,Delivered
7020,15220,11/10/2020,,bluedart,Delivered
7021,8084,22/06/23,,ups,Delivered
7022,6760,3/2/2023,,ups,Delivered
7023,10831,11/9/2021,,dhl,Delivered
7024,4009,26/09/23,,bluedart,Delivered
7025,1214,28/05/22,,bluedart,Delivered
7026,1553,11/7/2021,,ups,Delivered
7027,6755,18/09/23,,dhl,Delivered
7028,21232,2/2/2020,,dhl,Delivered
7029,14060,20/02/21,,fedex,Delivered
7030,7495,4/12/2022,,dhl,Delivered
7031,10822,4/6/2023,,bluedart,Delivered
7032,11104,5/1/2024,,fedex,Delivered
7033,10933,29/06/22,,fedex,Delivered
7034,6138,8/12/2021,,fedex,Delivered
7035,4495,28/03/21,,fedex,Delivered
7036,7304,20/05/22,,dhl,Delivered
7037,10674,7/11/2023,,ups,Delivered
7038,6845,20/07/20,,fedex,Delivered
7039,18895,4/2/2021,,fedex,Delivered
7040,9411,30/12/20,,dhl,Delivered
7041,10555,2/9/2020,,fedex,Delivered
7042,15605,17/01/23,,fedex,Delivered
7043,15587,1/12/2022,,fedex,Delivered
7044,9798,27/05/23,,ups,Delivered
7045,3714,27/08/23,,ups,Delivered
7046,3144,5/9/2022,,ups,Delivered
7047,1230,20/11/20,,ups,Delivered
7048,4292,10/11/2022,,bluedart,Delivered
7049,16520,13/04/20,,ups,Delivered
7050,6214,12/7/2021,,fedex,Delivered
7051,10958,27/01/20,,fedex,Delivered
7052,12523,24/08/20,,ups,Delivered
7053,6767,7/10/2022,,ups,Delivered
7054,9974,21/10/23,,bluedart,Delivered
7055,12604,19/03/23,,fedex,Delivered
7056,19317,19/04/23,,fedex,Delivered
7057,17901,23/06/21,,ups,Delivered
7058,13886,15/07/20,,fedex,Delivered
7059,9721,8/10/2023,,dhl,Delivered
7060,1523,11/9/2020,,fedex,Delivered
7061,1702,10/9/2020,,ups,Delivered
7062,8784,10/4/2021,,bluedart,Delivered
7063,8468,19/06/21,,ups,Delivered
7064,17163,14/10/20,,bluedart,Delivered
7065,10355,23/02/20,,dhl,Delivered
7066,6650,15/07/22,,ups,Delivered
7067,12970,13/05/22,,fedex,Delivered
7068,1333,3/7/2021,,bluedart,Delivered
7069,2276,23/08/21,,dhl,Delivered
7070,8391,31/10/22,,dhl,Delivered
7071,20841,20/03/23,,bluedart,Delivered
7072,10748,25/03/22,,ups,Delivered
7073,14627,3/3/2021,,ups,Delivered
7074,7286,11/3/2020,,dhl,Delivered
7075,15707,2/10/2022,,fedex,Delivered
7076,14243,22/11/23,,dhl,Delivered
7077,6690,6/11/2022,,dhl,Delivered
7078,18155,19/05/20,,dhl,Delivered
7079,15369,21/01/24,,ups,Delivered
7080,16908,23/02/23,,ups,Delivered
7081,10051,3/9/2020,,bluedart,Delivered
7082,7247,26/06/23,,fedex,Delivered
7083,11120,6/10/2020,,bluedart,Delivered
7084,3567,20/04/21,,fedex,Delivered
7085,7031,17/03/21,,bluedart,Delivered
7086,2994,12/6/2023,,ups,Delivered
7087,5452,1/3/2020,,fedex,Delivered
7088,17089,18/02/21,,fedex,Delivered
7089,15544,12/6/2022,,ups,Delivered
7090,20558,15/09/23,,ups,Delivered
7091,16275,1/12/2022,,bluedart,Delivered
7092,21208,19/06/23,,bluedart,Delivered
7093,19043,29/12/20,,dhl,Delivered
7094,3998,30/08/22,,fedex,Delivered
7095,14721,19/07/23,,fedex,Delivered
7096,11376,26/03/23,,bluedart,Delivered
7097,18405,26/04/22,,bluedart,Delivered
7098,12225,26/01/23,,dhl,Delivered
7099,16887,11/9/2021,,fedex,Delivered
7100,9773,19/01/22,,dhl,Delivered
7101,5117,1/10/2020,,fedex,Delivered
7102,15775,2/9/2022,,fedex,Delivered
7103,3008,12/2/2020,,dhl,Delivered
7104,2304,15/03/21,,bluedart,Delivered
7105,3110,18/06/21,,dhl,Delivered
7106,8975,29/09/22,,dhl,Delivered
7107,84,16/07/22,,bluedart,Delivered
7108,1286,15/08/22,,fedex,Delivered
7109,11577,17/07/21,,ups,Delivered
7110,5688,25/09/23,,ups,Delivered
7111,7856,10/3/2021,,dhl,Delivered
7112,17352,22/09/20,,bluedart,Delivered
7113,17603,16/05/23,,bluedart,Delivered
7114,19848,20/04/23,,fedex,Delivered
7115,11047,24/06/22,,dhl,Delivered
7116,8742,24/06/20,,dhl,Delivered
7117,19510,12/10/2021,,dhl,Delivered
7118,19422,28/03/22,,dhl,Delivered
7119,13210,1/1/2020,,fedex,Delivered
7120,13071,11/4/2023,,fedex,Delivered
7121,12044,23/12/22,,ups,Delivered
7122,7578,5/6/2021,,ups,Delivered
7123,14924,3/7/2022,,fedex,Delivered
7124,9130,2/3/2023,,dhl,Delivered
7125,12599,4/5/2022,,ups,Delivered
7126,15431,16/01/23,,fedex,Delivered
7127,3134,20/09/20,,ups,Delivered
7128,15116,11/8/2022,,fedex,Delivered
7129,13257,9/12/2023,,dhl,Delivered
7130,12563,13/12/21,,dhl,Delivered
7131,21296,25/01/22,,fedex,Delivered
7132,4807,31/07/21,,dhl,Delivered
7133,10006,20/07/21,,bluedart,Delivered
7134,6673,17/04/23,,fedex,Delivered
7135,10632,12/2/2023,,dhl,Delivered
7136,14540,6/2/2021,,dhl,Delivered
7137,19752,26/10/23,,dhl,Delivered
7138,21403,5/10/2023,,ups,Delivered
7139,9444,27/06/23,,fedex,Delivered
7140,14965,5/9/2020,,ups,Delivered
7141,701,28/03/20,,dhl,Delivered
7142,20797,17/11/20,,fedex,Delivered
7143,976,11/6/2022,,fedex,Delivered
7144,7343,12/6/2023,,bluedart,Delivered
7145,9631,2/8/2022,,ups,Delivered
7146,13154,30/12/22,,ups,Delivered
7147,16061,3/10/2020,,bluedart,Delivered
7148,10445,1/3/2022,,fedex,Delivered
7149,16932,5/7/2022,,dhl,Delivered
7150,2891,24/02/22,,fedex,Delivered
7151,21412,5/9/2020,,bluedart,Delivered
7152,3341,22/09/22,,dhl,Delivered
7153,18389,4/5/2021,,ups,Delivered
7154,10021,13/04/22,,dhl,Delivered
7155,10628,28/09/21,,ups,Delivered
7156,14177,18/01/24,,dhl,Delivered
7157,5262,20/05/21,,bluedart,Delivered
7158,14191,11/11/2022,,fedex,Delivered
7159,9810,1/7/2023,,bluedart,Delivered
7160,10908,29/01/21,,ups,Delivered
7161,2040,22/11/23,,dhl,Delivered
7162,8389,7/3/2021,,ups,Delivered
7163,14465,21/07/20,,dhl,Delivered
7164,1322,6/9/2020,,ups,Delivered
7165,3047,21/11/23,,dhl,Delivered
7166,15791,30/04/22,,ups,Delivered
7167,10483,10/7/2023,,fedex,Delivered
7168,1867,9/8/2022,,bluedart,Delivered
7169,7143,5/6/2021,,bluedart,Delivered
7170,17633,6/9/2022,,ups,Delivered
7171,2540,11/1/2023,,bluedart,Delivered
7172,1064,22/05/20,,dhl,Delivered
7173,18287,16/05/23,,dhl,Delivered
7174,7354,3/7/2022,,fedex,Delivered
7175,8439,29/10/22,,ups,Delivered
7176,8762,27/03/21,,ups,Delivered
7177,17763,18/01/20,,fedex,Delivered
7178,8276,13/02/23,,dhl,Delivered
7179,7803,19/01/24,,dhl,Delivered
7180,16492,25/12/21,,fedex,Delivered
7181,175,1/6/2020,,dhl,Delivered
7182,10517,2/5/2023,,fedex,Delivered
7183,15328,11/1/2023,,bluedart,Delivered
7184,15376,19/10/22,,fedex,Delivered
7185,20682,1/9/2023,,dhl,Delivered
7186,204,1/9/2020,,fedex,Delivered
7187,4345,22/12/22,,dhl,Delivered
7188,146,27/08/21,,bluedart,Delivered
7189,7609,31/05/23,,dhl,Delivered
7190,20506,13/11/23,,bluedart,Delivered
7191,20244,21/07/21,,ups,Delivered
7192,16701,15/07/22,,dhl,Delivered
7193,2568,1/11/2021,,fedex,Delivered
7194,13482,3/8/2021,,dhl,Delivered
7195,5514,11/2/2022,,ups,Delivered
7196,10266,14/03/23,,dhl,Delivered
7197,19948,18/07/21,,ups,Delivered
7198,8499,14/02/23,,dhl,Delivered
7199,16929,15/10/22,,ups,Delivered
7200,3526,10/10/2020,,fedex,Delivered
7201,5636,23/08/22,,bluedart,Delivered
7202,5044,11/7/2020,,ups,Delivered
7203,15068,25/06/21,,dhl,Delivered
7204,448,6/5/2022,,fedex,Delivered
7205,21341,7/9/2021,,ups,Delivered
7206,9516,27/07/20,,dhl,Delivered
7207,17875,23/08/22,,fedex,Delivered
7208,2321,26/04/21,,ups,Delivered
7209,15955,4/5/2023,,dhl,Delivered
7210,21562,25/07/21,,fedex,Delivered
7211,11833,6/6/2021,,dhl,Delivered
7212,20031,6/8/2021,,ups,Delivered
7213,5442,9/12/2021,,ups,Delivered
7214,755,16/12/20,,ups,Delivered
7215,14834,21/09/23,,dhl,Delivered
7216,14910,10/2/2023,,fedex,Delivered
7217,21459,6/7/2023,,ups,Delivered
7218,6727,3/3/2021,,dhl,Delivered
7219,3443,30/06/22,,ups,Delivered
7220,11687,30/01/23,,bluedart,Delivered
7221,19432,14/03/20,,ups,Delivered
7222,7466,15/03/21,,dhl,Delivered
7223,5099,5/1/2021,,fedex,Delivered
7224,19284,29/07/20,,ups,Delivered
7225,11658,25/06/21,,bluedart,Delivered
7226,619,7/5/2020,,dhl,Delivered
7227,14998,23/10/23,,bluedart,Delivered
7228,9568,6/10/2022,,ups,Delivered
7229,1250,18/03/21,,ups,Delivered
7230,16556,11/10/2023,,dhl,Delivered
7231,16029,17/05/21,,fedex,Delivered
7232,13417,16/06/23,,bluedart,Delivered
7233,20127,18/08/23,,bluedart,Delivered
7234,3610,22/08/23,,ups,Delivered
7235,14565,23/10/20,,bluedart,Delivered
7236,10928,25/06/23,,bluedart,Delivered
7237,4965,26/03/20,,bluedart,Delivered
7238,12035,10/3/2023,,dhl,Delivered
7239,13905,28/08/22,,ups,Delivered
7240,12592,22/08/23,,fedex,Delivered
7241,17942,14/08/22,,dhl,Delivered
7242,20317,1/6/2022,,fedex,Delivered
7243,21010,21/03/20,,fedex,Delivered
7244,15924,13/08/22,,bluedart,Delivered
7245,5741,31/03/22,,bluedart,Delivered
7246,17126,16/11/21,,fedex,Delivered
7247,19026,18/03/20,,ups,Delivered
7248,2971,31/08/21,,ups,Delivered
7249,5822,16/04/23,,fedex,Delivered
7250,6753,28/03/22,,fedex,Delivered
7251,17718,10/7/2021,,ups,Delivered
7252,6858,26/07/20,,dhl,Delivered
7253,18721,21/06/20,,ups,Delivered
7254,2112,27/10/20,,bluedart,Delivered
7255,12948,27/09/21,,fedex,Delivered
7256,7853,4/9/2023,,fedex,Delivered
7257,6358,2/5/2020,,bluedart,Delivered
7258,12289,31/08/22,,fedex,Delivered
7259,6579,19/07/21,,dhl,Delivered
7260,17707,23/10/23,,fedex,Delivered
7261,1094,10/3/2022,,bluedart,Delivered
7262,19568,25/09/21,,ups,Delivered
7263,11907,5/7/2022,,fedex,Delivered
7264,10459,30/06/22,,dhl,Delivered
7265,4661,20/01/22,,dhl,Delivered
7266,985,24/07/20,,bluedart,Delivered
7267,5911,17/11/21,,dhl,Delivered
7268,13742,14/02/21,,ups,Delivered
7269,4255,7/11/2020,,fedex,Delivered
7270,248,15/03/21,,dhl,Delivered
7271,12252,19/08/21,,dhl,Delivered
7272,7224,21/10/20,,bluedart,Delivered
7273,11163,1/6/2020,,bluedart,Delivered
7274,16548,23/04/21,,dhl,Delivered
7275,12102,26/09/21,,dhl,Delivered
7276,1783,24/11/22,,dhl,Delivered
7277,17839,28/02/20,,ups,Delivered
7278,5872,19/04/22,,bluedart,Delivered
7279,10094,5/6/2022,,dhl,Delivered
7280,684,30/05/22,,dhl,Delivered
7281,18196,19/06/23,,fedex,Delivered
7282,1532,14/05/22,,fedex,Delivered
7283,4469,4/8/2022,,bluedart,Delivered
7284,4178,17/02/20,,ups,Delivered
7285,20603,6/5/2022,,dhl,Delivered
7286,16776,22/12/20,,ups,Delivered
7287,18499,10/11/2023,,bluedart,Delivered
7288,12004,11/6/2022,,dhl,Delivered
7289,11946,22/10/21,,fedex,Delivered
7290,9395,7/6/2021,,bluedart,Delivered
7291,18610,29/03/23,,fedex,Delivered
7292,14308,20/03/23,,dhl,Delivered
7293,11405,1/7/2023,,fedex,Delivered
7294,17994,30/12/23,,fedex,Delivered
7295,13963,24/07/22,,bluedart,Delivered
7296,16329,14/06/23,,ups,Delivered
7297,1631,9/3/2021,,ups,Delivered
7298,12614,4/9/2020,,fedex,Delivered
7299,10330,31/01/24,,ups,Delivered
7300,13076,9/2/2023,,fedex,Delivered
7301,16403,1/2/2020,,dhl,Delivered
7302,4732,10/9/2021,,fedex,Delivered
7303,5580,1/8/2020,,bluedart,Delivered
7304,4561,5/10/2020,,bluedart,Delivered
7305,18089,3/9/2023,,fedex,Delivered
7306,3392,7/7/2023,,ups,Delivered
7307,4556,13/11/21,,fedex,Delivered
7308,15170,17/02/23,,bluedart,Delivered
7309,14256,6/8/2020,,fedex,Delivered
7310,10164,20/10/20,,fedex,Delivered
7311,17767,18/05/23,,dhl,Delivered
7312,21530,1/8/2023,,fedex,Delivered
7313,10221,9/5/2021,,ups,Delivered
7314,15139,8/3/2022,,dhl,Delivered
7315,3614,7/2/2023,,fedex,Delivered
7316,15716,14/05/22,,fedex,Delivered
7317,13390,7/7/2020,,dhl,Delivered
7318,16445,15/05/21,,bluedart,Delivered
7319,9493,8/12/2020,,dhl,Delivered
7320,15520,3/5/2023,,dhl,Delivered
7321,17848,17/01/21,,ups,Delivered
7322,1402,2/7/2021,,bluedart,Delivered
7323,11600,25/12/20,,dhl,Delivered
7324,18825,20/04/21,,bluedart,Delivered
7325,6909,1/10/2021,,fedex,Delivered
7326,7189,18/03/21,,bluedart,Delivered
7327,13690,18/02/23,,ups,Delivered
7328,12056,22/05/21,,bluedart,Delivered
7329,1368,3/8/2020,,ups,Delivered
7330,5436,18/01/21,,ups,Delivered
7331,8663,15/12/21,,bluedart,Delivered
7332,16434,26/09/22,,dhl,Delivered
7333,77,17/04/21,,dhl,Delivered
7334,10,22/09/23,,ups,Delivered
7335,18315,24/06/21,,dhl,Delivered
7336,4334,6/12/2020,,dhl,Delivered
7337,10803,25/10/22,,bluedart,Delivered
7338,548,17/03/23,,bluedart,Delivered
7339,16214,15/07/22,,dhl,Delivered
7340,19546,30/09/22,,dhl,Delivered
7341,190,1/3/2020,,dhl,Delivered
7342,14578,9/3/2020,,ups,Delivered
7343,10473,1/3/2021,,bluedart,Delivered
7344,20237,15/06/22,,bluedart,Delivered
7345,11683,9/5/2020,,ups,Delivered
7346,6875,7/8/2023,,bluedart,Delivered
7347,11970,12/10/2020,,fedex,Delivered
7348,10661,17/06/20,,ups,Delivered
7349,8598,29/12/22,,dhl,Delivered
7350,19755,10/4/2021,,fedex,Delivered
7351,18987,15/11/22,,dhl,Delivered
7352,21323,26/07/20,,dhl,Delivered
7353,1777,2/5/2022,,ups,Delivered
7354,1073,30/03/20,,ups,Delivered
7355,19332,7/6/2021,,dhl,Delivered
7356,18116,27/09/20,,ups,Delivered
7357,10308,8/8/2020,,ups,Delivered
7358,15345,5/6/2021,,ups,Delivered
7359,15704,24/12/20,,fedex,Delivered
7360,19712,13/12/22,,bluedart,Delivered
7361,20415,24/09/20,,dhl,Delivered
7362,3617,13/02/22,,fedex,Delivered
7363,19788,10/1/2022,,bluedart,Delivered
7364,4445,20/07/23,,fedex,Delivered
7365,20442,10/8/2020,,bluedart,Delivered
7366,16006,26/02/22,,fedex,Delivered
7367,2180,3/12/2021,,ups,Delivered
7368,14389,26/02/22,,ups,Delivered
7369,13760,10/11/2022,,ups,Delivered
7370,9036,19/07/23,,ups,Delivered
7371,7569,18/05/21,,ups,Delivered
7372,19297,11/1/2024,,bluedart,Delivered
7373,19147,19/06/20,,ups,Delivered
7374,9203,4/1/2023,,ups,Delivered
7375,14947,5/2/2023,,dhl,Delivered
7376,20471,28/10/22,,ups,Delivered
7377,15383,13/09/22,,fedex,Delivered
7378,7847,1/7/2021,,bluedart,Delivered
7379,12927,3/8/2021,,bluedart,Delivered
7380,17210,27/10/23,,fedex,Delivered
7381,166,21/08/20,,bluedart,Delivered
7382,2996,20/07/23,,bluedart,Delivered
7383,3919,10/11/2023,,ups,Delivered
7384,7995,31/08/20,,dhl,Delivered
7385,16149,15/12/23,,dhl,Delivered
7386,14720,30/03/22,,bluedart,Delivered
7387,14056,11/6/2022,,dhl,Delivered
7388,7371,15/01/23,,bluedart,Delivered
7389,13922,8/12/2022,,dhl,Delivered
7390,7945,7/12/2022,,ups,Delivered
7391,19606,30/07/21,,fedex,Delivered
7392,13842,26/11/23,,ups,Delivered
7393,7915,29/11/21,,ups,Delivered
7394,10690,17/07/21,,fedex,Delivered
7395,18450,30/12/22,,fedex,Delivered
7396,21467,8/4/2022,,bluedart,Delivered
7397,1827,20/07/23,,ups,Delivered
7398,3215,29/01/23,,bluedart,Delivered
7399,19085,8/3/2020,,dhl,Delivered
7400,3451,8/10/2020,,fedex,Delivered
7401,10403,17/02/23,,dhl,Delivered
7402,12009,19/02/20,,bluedart,Delivered
7403,15013,11/11/2022,,fedex,Delivered
7404,6237,27/01/21,,bluedart,Delivered
7405,12420,22/08/21,,bluedart,Delivered
7406,12456,19/09/22,,ups,Delivered
7407,1831,26/07/20,,fedex,Delivered
7408,19941,8/1/2020,,dhl,Delivered
7409,10966,18/01/24,,ups,Delivered
7410,19675,22/07/20,,dhl,Delivered
7411,21320,23/10/22,,dhl,Delivered
7412,1192,22/06/23,,fedex,Delivered
7413,3397,8/11/2023,,dhl,Delivered
7414,3959,16/03/20,,dhl,Delivered
7415,11237,1/10/2020,,dhl,Delivered
7416,2157,30/03/22,,dhl,Delivered
7417,11073,26/08/21,,bluedart,Delivered
7418,18009,16/10/21,,dhl,Delivered
7419,13688,19/01/20,,bluedart,Delivered
7420,10973,31/03/22,,bluedart,Delivered
7421,2184,12/10/2023,,dhl,Delivered
7422,6676,9/7/2021,,dhl,Delivered
7423,21014,2/4/2022,,dhl,Delivered
7424,14173,5/1/2023,,bluedart,Delivered
